#,Z,covCN,q,C6AA,α(0)
125,1,H,0.926,0.055,2.262,2.352
126,1,H,0.860,0.240,0.922,1.504
127,1,H,0.860,0.245,0.903,1.489
128,1,H,0.860,0.244,0.907,1.492
129,15,P,3.755,0.746,131.153,20.572
130,8,O,1.614,-0.393,20.739,6.146
131,8,O,0.808,-0.582,25.703,6.796
132,8,O,1.656,-0.343,19.775,6.003
133,6,C,3.897,0.044,19.776,6.321
134,6,C,3.779,0.085,19.201,6.243
135,8,O,1.700,-0.315,19.254,5.924
136,6,C,3.937,0.112,18.691,6.144
137,8,O,1.656,-0.335,19.624,5.980
138,6,C,3.823,-0.088,22.167,6.700
139,6,C,3.705,0.166,18.073,6.078
140,7,N,2.821,-0.074,22.678,7.073
141,6,C,3.145,0.107,25.402,8.246
142,7,N,1.866,-0.309,28.860,7.963
143,6,C,3.206,0.019,26.980,8.459
144,6,C,2.915,0.177,24.203,8.067
145,7,N,2.673,-0.272,27.023,7.721
146,7,N,1.867,-0.334,29.527,8.055
147,6,C,2.926,0.141,24.922,8.187
148,7,N,1.826,-0.323,29.229,8.011
149,6,C,3.121,0.138,24.830,8.161
150,1,H,0.924,0.089,1.885,2.147
151,1,H,0.925,0.092,1.864,2.135
152,1,H,0.924,0.114,1.660,2.015
153,1,H,0.925,0.074,2.039,2.233
154,1,H,0.924,0.068,2.102,2.268
155,1,H,0.925,0.076,2.026,2.226
156,1,H,0.925,0.085,1.930,2.173
157,1,H,0.926,0.063,2.159,2.298
158,1,H,0.860,0.200,1.106,1.647
159,1,H,0.860,0.247,0.894,1.481
160,1,H,0.926,0.054,2.273,2.358
161,15,P,3.785,0.738,131.414,20.593
162,8,O,1.614,-0.383,20.539,6.117
163,8,O,0.808,-0.597,26.078,6.845
164,8,O,1.657,-0.321,19.373,5.942
165,6,C,3.936,0.051,19.660,6.301
166,6,C,3.821,0.087,19.120,6.223
167,8,O,1.701,-0.322,19.386,5.945
168,6,C,3.950,0.109,18.733,6.150
169,8,O,1.659,-0.346,19.829,6.011
170,6,C,3.829,-0.092,22.234,6.709
171,6,C,3.766,0.167,17.955,6.039
172,7,N,2.823,-0.067,22.538,7.051
173,6,C,3.154,0.086,25.810,8.308
174,7,N,1.872,-0.295,28.495,7.913
175,6,C,3.199,-0.010,27.696,8.577
176,6,C,2.772,0.266,22.517,7.772
177,8,O,0.859,-0.507,23.945,6.561
178,7,N,2.713,-0.201,25.360,7.479
179,6,C,2.854,0.249,22.839,7.833
180,7,N,2.676,-0.266,26.879,7.700
181,7,N,1.858,-0.365,30.360,8.167
182,6,C,3.124,0.128,25.032,8.193
183,1,H,0.924,0.091,1.870,2.139
184,1,H,0.924,0.095,1.833,2.117
185,1,H,0.924,0.096,1.824,2.112
186,1,H,0.925,0.070,2.080,2.255
187,1,H,0.924,0.079,1.990,2.206
188,1,H,0.925,0.077,2.012,2.218
189,1,H,0.924,0.075,2.032,2.229
190,1,H,0.926,0.065,2.146,2.291
191,1,H,0.861,0.234,0.950,1.527
192,1,H,0.860,0.241,0.921,1.503
193,1,H,0.860,0.247,0.896,1.483
194,15,P,3.759,0.752,130.939,20.555
195,8,O,1.614,-0.392,20.724,6.144
196,8,O,0.808,-0.592,25.942,6.827
197,8,O,1.657,-0.319,19.350,5.938
198,6,C,3.920,0.051,19.662,6.302
199,6,C,3.788,0.088,19.137,6.231
200,8,O,1.700,-0.311,19.194,5.915
201,6,C,3.930,0.106,18.779,6.158
202,8,O,1.657,-0.332,19.575,5.973
203,6,C,3.823,-0.096,22.310,6.721
204,6,C,3.710,0.164,18.078,6.076
205,7,N,2.738,-0.088,22.959,7.116
206,6,C,2.753,0.326,21.458,7.585
207,8,O,0.862,-0.516,24.133,6.586
208,7,N,1.863,-0.372,30.560,8.194
209,6,C,2.880,0.196,23.825,8.002
210,7,N,2.672,-0.241,26.292,7.615
211,6,C,2.912,-0.101,30.553,9.064
