#,Z,covCN,q,C6AA,α(0)
20,1,H,0.924,0.072,2.064,2.247
21,1,H,0.925,0.115,1.657,2.013
22,1,H,0.925,0.085,1.928,2.171
23,1,H,0.924,0.101,1.776,2.084
24,1,H,0.860,0.272,0.803,1.404
25,1,H,0.860,0.266,0.823,1.421
26,1,H,0.926,0.145,1.423,1.865
27,1,H,0.926,0.140,1.459,1.889
28,1,H,0.805,0.369,0.545,1.160
29,15,P,3.710,0.596,136.372,20.977
30,8,O,0.808,-0.555,25.076,6.713
31,8,O,0.808,-0.536,24.625,6.652
32,8,O,1.657,-0.325,19.447,5.953
33,6,C,3.933,0.085,19.119,6.214
34,6,C,3.772,0.092,19.086,6.225
35,8,O,1.707,-0.290,18.816,5.857
36,6,C,3.878,0.117,18.624,6.136
37,8,O,1.656,-0.351,19.923,6.026
38,6,C,3.817,-0.102,22.431,6.741
39,6,C,3.715,0.155,18.201,6.095
40,7,N,2.795,-0.015,21.540,6.893
41,6,C,3.161,0.098,25.529,8.259
42,7,N,1.842,-0.169,25.465,7.479
43,6,C,3.194,0.009,27.309,8.521
44,6,C,2.773,0.276,22.331,7.740
45,8,O,0.864,-0.369,21.066,6.154
46,7,N,2.726,-0.152,24.294,7.320
47,6,C,2.796,0.223,23.300,7.907
48,7,N,2.660,-0.168,24.637,7.372
49,7,N,1.837,-0.239,27.093,7.714
50,6,C,3.046,0.125,25.227,8.238
51,1,H,0.924,0.075,2.033,2.230
52,1,H,0.925,0.047,2.358,2.402
53,1,H,0.924,0.081,1.972,2.196
54,1,H,0.925,0.055,2.255,2.348
55,1,H,0.925,0.098,1.805,2.101
56,1,H,0.926,0.099,1.790,2.092
57,1,H,0.924,0.105,1.742,2.064
58,1,H,0.926,0.118,1.633,1.998
59,1,H,0.861,0.258,0.854,1.447
60,1,H,0.860,0.302,0.706,1.317
61,1,H,0.860,0.285,0.761,1.366
62,15,P,3.608,0.594,136.453,20.984
63,8,O,0.808,-0.540,24.725,6.665
64,8,O,0.808,-0.514,24.124,6.584
65,8,O,1.657,-0.309,19.175,5.911
66,6,C,3.914,0.075,19.276,6.240
67,6,C,3.851,0.080,19.220,6.236
68,8,O,1.700,-0.265,18.389,5.790
69,6,C,4.023,0.125,18.481,6.107
70,8,O,1.661,-0.334,19.616,5.979
71,6,C,3.861,-0.104,22.431,6.735
72,6,C,3.751,0.154,18.161,6.077
73,7,N,2.737,-0.050,22.199,6.998
74,6,C,2.749,0.320,21.565,7.604
75,8,O,0.866,-0.466,23.036,6.435
76,7,N,1.868,-0.342,29.736,8.083
77,6,C,2.885,0.163,24.479,8.111
78,7,N,2.676,-0.172,24.725,7.385
79,6,C,2.905,-0.084,30.111,8.998
